,Bin_centers_keV,Rate_cps,Err_rate_Hz
0,250.0,0.34504145944542086,0.0006577900694617314
1,750.0,0.07714961954432392,0.00031104166357975323
2,1250.0,0.03286652544841172,0.0002030152062974221
3,1750.0,0.020736421260442447,0.00016125699969253587
4,2250.0,0.015277686273341216,0.00013841414215666272
5,2750.0,0.011968336025015888,0.00012250915904299972
6,3250.0,0.010116153260038053,0.00011263137132452641
7,3750.0,0.008815737872575618,0.00010514315529979128
8,4250.0,0.007850144961923666,9.921800948549843e-05
9,4750.0,0.00720808837717847,9.50739905735505e-05
10,5250.0,0.006791754810507759,9.228745532452439e-05
11,5750.0,0.006351594925262518,8.924688529008922e-05
12,6250.0,0.005882592654374427,8.588870602407437e-05
13,6750.0,0.005739634742927255,8.483865984648927e-05
14,7250.0,0.005270632472039164,8.129859465609373e-05
15,7750.0,0.0052731405055733245,8.131793534737629e-05
16,8250.0,0.005086292007278336,7.986423141428428e-05
17,8750.0,0.0050812759402100146,7.982484091550621e-05
18,9250.0,0.004671212457374705,7.653612705215092e-05
19,9750.0,0.00474018337956413,7.709908843176765e-05
20,10250.0,0.004638608021430613,7.626855338072104e-05
21,10750.0,0.004501920193818843,7.513643195618842e-05
22,11250.0,0.004455521573436866,7.474823582652993e-05
23,11750.0,0.004407868936287809,7.43474381078327e-05
24,12250.0,0.00430127751108597,7.344299911337979e-05
25,12750.0,0.00430002349431889,7.34322923563999e-05
26,13250.0,0.004257386924238154,7.30673291351459e-05
27,13750.0,0.004131985247530108,7.198318402051865e-05
28,14250.0,0.004234814622430706,7.287337334037448e-05
29,14750.0,0.004283721276346844,7.32929621862716e-05
30,15250.0,0.0045884473507473945,7.585505858347971e-05
31,15750.0,0.005056195604868406,7.962759613440241e-05
32,16250.0,0.006171016510802933,8.796907510299981e-05
33,16750.0,0.00781252445891125,9.897998113103928e-05
34,17250.0,0.00997444936535796,0.00011183973688521407
35,17750.0,0.012150168456242555,0.00012343627897413404
36,18250.0,0.014402382569919056,0.00013439058459797633
37,18750.0,0.01750231201814195,0.00014814922454546903
38,19250.0,0.03329539918275323,0.00020433548111331405
39,19750.0,0.15820800935163762,0.00044541609357248805
