,Bin_centers_keV,Rate_cps,Err_rate_Hz
0,250.0,1.0922210157582029,0.0011703262225202147
1,750.0,0.25517485586613403,0.0005656797219217524
2,1250.0,0.10608856447823964,0.0003647421536526985
3,1750.0,0.05137581293051927,0.00025382303054935767
4,2250.0,0.031686495670589,0.00019933739453735453
5,2750.0,0.0164915745038751,0.00014380789597033937
6,3250.0,0.010497374357230511,0.00011473396817981807
7,3750.0,0.009133004114646973,0.00010701841100288358
8,4250.0,0.008059565762026101,0.00010053273397738826
9,4750.0,0.007392428841939298,9.62820321619826e-05
10,5250.0,0.006954776990228218,9.338847336289178e-05
11,5750.0,0.0065058389876134146,9.032403431198682e-05
12,6250.0,0.0060217885155203574,8.689892845297385e-05
13,6750.0,0.005831177966924128,8.551254260255036e-05
14,7250.0,0.005372207830172681,8.20782473940414e-05
15,7750.0,0.00534211142776275,8.184801342749018e-05
16,8250.0,0.005182851298343532,8.061874738178154e-05
17,8750.0,0.005160278996536084,8.044300084202086e-05
18,9250.0,0.0047314052621945666,7.702766730626533e-05
19,9750.0,0.004810408318520636,7.766809311376319e-05
20,10250.0,0.004722627144825004,7.6956179896613e-05
21,10750.0,0.004565875048939946,7.566824874255382e-05
22,11250.0,0.0045081902776542455,7.518873717098544e-05
23,11750.0,0.004475585841710154,7.491635127268569e-05
24,12250.0,0.004353946215303349,7.389128200915789e-05
25,12750.0,0.004363978349439993,7.397636123366607e-05
26,13250.0,0.004311309645222613,7.352859704349633e-05
27,13750.0,0.004184653951747487,7.244050124012702e-05
28,14250.0,0.004287483326648084,7.33251388010592e-05
29,14750.0,0.004326357846427579,7.365680742341663e-05
30,15250.0,0.004632337937595211,7.621698921190276e-05
31,15750.0,0.005120150459989509,8.012961079901463e-05
32,16250.0,0.006253781617430242,8.855702685793527e-05
33,16750.0,0.007910337766743526,9.9597671623217e-05
34,17250.0,0.010126185394174696,0.00011268720544436401
35,17750.0,0.012358335239577911,0.00012448919472641786
36,18250.0,0.014640645755664343,0.00013549765776015623
37,18750.0,0.01780829210930958,0.00014943860578224365
38,19250.0,0.03394623388486799,0.00020632291794868364
39,19750.0,0.1601855937933235,0.00044819127664599514
