,Bin_centers_keV,Rate_cps,Err_rate_Hz
1567,3918.75,1.8089347391601832e-05,1.8089347391601832e-05
1568,3921.25,3.6178694783203665e-05,2.5582200415681684e-05
1569,3923.75,5.4268042174805494e-05,3.133166875801792e-05
1570,3926.25,3.6178694783203665e-05,2.5582200415681684e-05
1571,3928.75,3.6178694783203665e-05,2.5582200415681684e-05
1572,3931.25,1.8089347391601832e-05,1.8089347391601832e-05
1573,3933.75,0.0,0.0
1574,3936.25,7.235738956640733e-05,3.6178694783203665e-05
1575,3938.75,7.235738956640733e-05,3.6178694783203665e-05
1576,3941.25,3.6178694783203665e-05,2.5582200415681684e-05
1577,3943.75,3.6178694783203665e-05,2.5582200415681684e-05
1578,3946.25,5.4268042174805494e-05,3.133166875801792e-05
1579,3948.75,3.6178694783203665e-05,2.5582200415681684e-05
1580,3951.25,0.0,0.0
1581,3953.75,9.044673695800917e-05,4.044901043623021e-05
1582,3956.25,3.6178694783203665e-05,2.5582200415681684e-05
1583,3958.75,5.4268042174805494e-05,3.133166875801792e-05
1584,3961.25,3.6178694783203665e-05,2.5582200415681684e-05
1585,3963.75,3.6178694783203665e-05,2.5582200415681684e-05
1586,3966.25,0.0,0.0
1587,3968.75,3.6178694783203665e-05,2.5582200415681684e-05
1588,3971.25,1.8089347391601832e-05,1.8089347391601832e-05
1589,3973.75,7.235738956640733e-05,3.6178694783203665e-05
1590,3976.25,3.6178694783203665e-05,2.5582200415681684e-05
1591,3978.75,0.0,0.0
1592,3981.25,5.4268042174805494e-05,3.133166875801792e-05
1593,3983.75,0.0,0.0
1594,3986.25,1.8089347391601832e-05,1.8089347391601832e-05
1595,3988.75,7.235738956640733e-05,3.6178694783203665e-05
1596,3991.25,1.8089347391601832e-05,1.8089347391601832e-05
1597,3993.75,1.8089347391601832e-05,1.8089347391601832e-05
1598,3996.25,7.235738956640733e-05,3.6178694783203665e-05
1599,3998.75,1.8089347391601832e-05,1.8089347391601832e-05
1600,4001.25,7.235738956640733e-05,3.6178694783203665e-05
1601,4003.75,5.4268042174805494e-05,3.133166875801792e-05
1602,4006.25,3.6178694783203665e-05,2.5582200415681684e-05
1603,4008.75,7.235738956640733e-05,3.6178694783203665e-05
1604,4011.25,1.8089347391601832e-05,1.8089347391601832e-05
1605,4013.75,3.6178694783203665e-05,2.5582200415681684e-05
1606,4016.25,3.6178694783203665e-05,2.5582200415681684e-05
1607,4018.75,0.00012662543174121282,4.7859914577633384e-05
1608,4021.25,3.6178694783203665e-05,2.5582200415681684e-05
1609,4023.75,5.4268042174805494e-05,3.133166875801792e-05
1610,4026.25,5.4268042174805494e-05,3.133166875801792e-05
1611,4028.75,7.235738956640733e-05,3.6178694783203665e-05
1612,4031.25,0.0,0.0
1613,4033.75,1.8089347391601832e-05,1.8089347391601832e-05
1614,4036.25,3.6178694783203665e-05,2.5582200415681684e-05
1615,4038.75,0.0,0.0
1616,4041.25,3.6178694783203665e-05,2.5582200415681684e-05
1617,4043.75,9.044673695800917e-05,4.044901043623021e-05
1618,4046.25,0.0,0.0
1619,4048.75,7.235738956640733e-05,3.6178694783203665e-05
1620,4051.25,5.4268042174805494e-05,3.133166875801792e-05
1621,4053.75,3.6178694783203665e-05,2.5582200415681684e-05
1622,4056.25,3.6178694783203665e-05,2.5582200415681684e-05
1623,4058.75,1.8089347391601832e-05,1.8089347391601832e-05
1624,4061.25,3.6178694783203665e-05,2.5582200415681684e-05
1625,4063.75,7.235738956640733e-05,3.6178694783203665e-05
1626,4066.25,1.8089347391601832e-05,1.8089347391601832e-05
1627,4068.75,5.4268042174805494e-05,3.133166875801792e-05
1628,4071.25,3.6178694783203665e-05,2.5582200415681684e-05
1629,4073.75,3.6178694783203665e-05,2.5582200415681684e-05
1630,4076.25,3.6178694783203665e-05,2.5582200415681684e-05
1631,4078.75,0.0,0.0
1632,4081.25,1.8089347391601832e-05,1.8089347391601832e-05
1633,4083.75,5.4268042174805494e-05,3.133166875801792e-05
1634,4086.25,3.6178694783203665e-05,2.5582200415681684e-05
1635,4088.75,3.6178694783203665e-05,2.5582200415681684e-05
1636,4091.25,7.235738956640733e-05,3.6178694783203665e-05
1637,4093.75,0.0,0.0
1638,4096.25,0.0,0.0
1639,4098.75,3.6178694783203665e-05,2.5582200415681684e-05
1640,4101.25,5.4268042174805494e-05,3.133166875801792e-05
1641,4103.75,7.235738956640733e-05,3.6178694783203665e-05
1642,4106.25,1.8089347391601832e-05,1.8089347391601832e-05
1643,4108.75,0.00018089347391601833,5.720353914348762e-05
1644,4111.25,5.4268042174805494e-05,3.133166875801792e-05
1645,4113.75,3.6178694783203665e-05,2.5582200415681684e-05
1646,4116.25,3.6178694783203665e-05,2.5582200415681684e-05
1647,4118.75,5.4268042174805494e-05,3.133166875801792e-05
1648,4121.25,1.8089347391601832e-05,1.8089347391601832e-05
1649,4123.75,9.044673695800917e-05,4.044901043623021e-05
1650,4126.25,1.8089347391601832e-05,1.8089347391601832e-05
1651,4128.75,1.8089347391601832e-05,1.8089347391601832e-05
1652,4131.25,0.00010853608434961099,4.430967088937032e-05
1653,4133.75,7.235738956640733e-05,3.6178694783203665e-05
1654,4136.25,0.0,0.0
1655,4138.75,5.4268042174805494e-05,3.133166875801792e-05
1656,4141.25,5.4268042174805494e-05,3.133166875801792e-05
1657,4143.75,5.4268042174805494e-05,3.133166875801792e-05
1658,4146.25,5.4268042174805494e-05,3.133166875801792e-05
1659,4148.75,7.235738956640733e-05,3.6178694783203665e-05
1660,4151.25,1.8089347391601832e-05,1.8089347391601832e-05
1661,4153.75,5.4268042174805494e-05,3.133166875801792e-05
1662,4156.25,9.044673695800917e-05,4.044901043623021e-05
1663,4158.75,5.4268042174805494e-05,3.133166875801792e-05
1664,4161.25,1.8089347391601832e-05,1.8089347391601832e-05
1665,4163.75,5.4268042174805494e-05,3.133166875801792e-05
1666,4166.25,1.8089347391601832e-05,1.8089347391601832e-05
1667,4168.75,5.4268042174805494e-05,3.133166875801792e-05
1668,4171.25,3.6178694783203665e-05,2.5582200415681684e-05
1669,4173.75,3.6178694783203665e-05,2.5582200415681684e-05
1670,4176.25,9.044673695800917e-05,4.044901043623021e-05
1671,4178.75,1.8089347391601832e-05,1.8089347391601832e-05
1672,4181.25,0.00012662543174121282,4.7859914577633384e-05
1673,4183.75,5.4268042174805494e-05,3.133166875801792e-05
1674,4186.25,5.4268042174805494e-05,3.133166875801792e-05
1675,4188.75,1.8089347391601832e-05,1.8089347391601832e-05
1676,4191.25,3.6178694783203665e-05,2.5582200415681684e-05
1677,4193.75,5.4268042174805494e-05,3.133166875801792e-05
1678,4196.25,0.00012662543174121282,4.7859914577633384e-05
1679,4198.75,5.4268042174805494e-05,3.133166875801792e-05
1680,4201.25,3.6178694783203665e-05,2.5582200415681684e-05
1681,4203.75,7.235738956640733e-05,3.6178694783203665e-05
1682,4206.25,1.8089347391601832e-05,1.8089347391601832e-05
1683,4208.75,3.6178694783203665e-05,2.5582200415681684e-05
1684,4211.25,0.0,0.0
1685,4213.75,3.6178694783203665e-05,2.5582200415681684e-05
1686,4216.25,5.4268042174805494e-05,3.133166875801792e-05
1687,4218.75,5.4268042174805494e-05,3.133166875801792e-05
1688,4221.25,0.00010853608434961099,4.430967088937032e-05
1689,4223.75,1.8089347391601832e-05,1.8089347391601832e-05
1690,4226.25,1.8089347391601832e-05,1.8089347391601832e-05
1691,4228.75,9.044673695800917e-05,4.044901043623021e-05
1692,4231.25,0.0,0.0
1693,4233.75,1.8089347391601832e-05,1.8089347391601832e-05
1694,4236.25,5.4268042174805494e-05,3.133166875801792e-05
1695,4238.75,3.6178694783203665e-05,2.5582200415681684e-05
1696,4241.25,7.235738956640733e-05,3.6178694783203665e-05
1697,4243.75,0.00012662543174121282,4.7859914577633384e-05
1698,4246.25,5.4268042174805494e-05,3.133166875801792e-05
1699,4248.75,7.235738956640733e-05,3.6178694783203665e-05
1700,4251.25,5.4268042174805494e-05,3.133166875801792e-05
1701,4253.75,9.044673695800917e-05,4.044901043623021e-05
1702,4256.25,3.6178694783203665e-05,2.5582200415681684e-05
1703,4258.75,3.6178694783203665e-05,2.5582200415681684e-05
1704,4261.25,3.6178694783203665e-05,2.5582200415681684e-05
1705,4263.75,3.6178694783203665e-05,2.5582200415681684e-05
1706,4266.25,1.8089347391601832e-05,1.8089347391601832e-05
1707,4268.75,1.8089347391601832e-05,1.8089347391601832e-05
1708,4271.25,1.8089347391601832e-05,1.8089347391601832e-05
1709,4273.75,5.4268042174805494e-05,3.133166875801792e-05
1710,4276.25,1.8089347391601832e-05,1.8089347391601832e-05
1711,4278.75,0.0,0.0
1712,4281.25,5.4268042174805494e-05,3.133166875801792e-05
1713,4283.75,3.6178694783203665e-05,2.5582200415681684e-05
1714,4286.25,3.6178694783203665e-05,2.5582200415681684e-05
1715,4288.75,1.8089347391601832e-05,1.8089347391601832e-05
1716,4291.25,9.044673695800917e-05,4.044901043623021e-05
1717,4293.75,0.0,0.0
1718,4296.25,0.0,0.0
1719,4298.75,5.4268042174805494e-05,3.133166875801792e-05
1720,4301.25,3.6178694783203665e-05,2.5582200415681684e-05
1721,4303.75,5.4268042174805494e-05,3.133166875801792e-05
1722,4306.25,3.6178694783203665e-05,2.5582200415681684e-05
